11,11987.3,9.20E-27,3.48E-10,0.071,0.4228,542.906,0.68,0,28,1,634,615,62
11,11987.452,1.20E-26,4.84E-09,0.0644,0.3841,1059.647,0.68,0,28,1,752,753,62
11,11988.3,1.50E-25,5.67E-09,0.071,0.4228,542.906,0.68,0,28,1,716,615,62
11,11988.322,1.80E-26,4.30E-10,0.0644,0.3841,704.214,0.68,0,28,1,735,716,62
11,11988.4945,1.01E-23,1.25E-07,0.0737,0.394,586.243,0.43,0,30,1,606,707,465
11,11988.7256,3.36E-24,1.25E-07,0.0758,0.382,586.479,0.28,0,30,1,616,717,465
11,11988.831,2.20E-26,2.17E-10,0.1003,0.4643,70.091,0.68,0,28,1,321,202,62
11,11988.888,3.00E-26,2.22E-10,0.0778,0.4291,399.457,0.68,0,28,1,533,514,62
11,11988.963,3.70E-26,4.98E-09,0.0644,0.304,1059.835,0.68,0,28,1,753,752,62
11,11988.978,8.09E-26,4.98E-10,0.0866,0.4616,285.419,0.71,0,29,1,221,330,330
11,11989.032,1.40E-26,3.35E-10,0.0719,0.3823,704.214,0.68,0,29,1,707,716,60
11,11989.0414,1.53E-24,9.48E-08,0.071,0.4228,661.549,0.68,0,30,1,532,633,462
11,11990.656,4.70E-26,9.42E-10,0.0866,0.4707,285.219,0.67,0,29,1,220,331,62
11,11992.557,2.50E-26,6.03E-10,0.0921,0.4949,416.209,0.68,0,29,1,413,524,60
11,11992.668,3.30E-26,6.69E-09,0.071,0.4228,888.632,0.68,0,28,1,652,651,62
11,11992.722,9.90E-26,6.69E-09,0.071,0.4228,888.599,0.68,0,28,1,651,652,62
11,11992.723,7.90E-27,2.76E-10,0.0794,0.4744,782.41,0.68,0,29,1,634,725,65
11,11993.006,9.02E-26,7.59E-09,0.0758,0.3283,1006.116,0.68,0,30,1,817,836,332
11,11993.5862,2.89E-24,1.01E-07,0.071,0.453,542.906,0.68,0,30,1,514,615,462
11,11994.098,7.50E-27,1.12E-10,0.0844,0.4389,275.497,0.68,0,28,1,432,413,62
11,11995.0932,4.45E-26,3.81E-10,0.0778,0.4291,446.511,0.68,0,28,1,624,523,412
11,11995.863,4.20E-27,5.65E-10,0.0702,0.3746,1059.835,0.68,0,29,1,743,752,62
11,11995.903,2.40E-25,9.40E-09,0.0778,0.4291,742.076,0.68,0,28,1,551,550,62
11,11995.906,8.00E-26,9.40E-09,0.0778,0.4291,742.073,0.68,0,28,1,550,551,62
11,11995.9106,3.12E-25,3.79E-09,0.0724,0.4228,552.912,0.58,0,28,1,726,625,465
11,11996.3515,5.02E-24,9.74E-08,0.0817,0.44,648.979,0.66,0,30,1,533,634,445
11,11996.561,1.22E-25,8.24E-09,0.0644,0.3841,709.609,0.68,0,30,1,707,726,332
11,11997.613,6.84E-25,6.75E-08,0.071,0.4228,757.78,0.68,0,30,1,541,642,352
11,11998.411,2.08E-24,6.80E-08,0.071,0.4228,756.725,0.68,0,30,1,542,643,462
11,11999.216,4.30E-27,6.93E-10,0.0774,0.3545,1122.709,0.68,0,29,1,836,845,62
11,11999.771,1.49E-25,1.08E-09,0.0737,0.4338,447.252,0.75,0,29,1,505,616,340
11,12000.8045,3.95E-25,8.58E-09,0.0717,0.4351,446.697,0.59,0,29,1,515,606,460
11,12001.098,1.27E-25,7.90E-09,0.0587,0.3259,888.599,0.68,0,29,1,643,652,342
11,12001.148,9.50E-27,3.68E-11,0.0919,0.437,173.365,0.68,0,28,1,331,312,62
11,12001.817,3.00E-26,2.01E-10,0.0919,0.4661,285.419,0.68,0,30,1,313,330,62
11,12001.95,1.50E-26,5.66E-10,0.084,0.4821,542.906,0.67,0,29,1,524,615,62
11,12001.9684,8.29E-24,1.01E-07,0.0833,0.457,552.912,0.74,0,30,1,524,625,455
11,12002.6404,3.23E-25,7.09E-09,0.0726,0.407,704.214,0.68,0,30,1,717,716,465
11,12003.428,7.80E-26,3.65E-10,0.0992,0.5055,212.156,0.73,0,29,1,212,321,60
11,12003.694,1.60E-25,2.98E-08,0.071,0.4228,888.632,0.68,0,30,1,550,651,352
11,12003.728,5.54E-25,3.44E-08,0.071,0.4228,888.599,0.68,0,30,1,551,652,342
11,12005.7374,4.04E-26,4.37E-09,0.0552,0.292,742.073,0.68,0,29,1,542,551,452
11,12005.8072,5.14E-25,3.94E-09,0.0788,0.389,382.517,0.54,0,28,1,533,432,445
11,12005.964,1.38E-25,4.97E-09,0.057,0.3104,742.076,0.68,0,29,1,541,550,342
11,12006.26,1.98E-24,2.25E-07,0.0667,0.3715,816.694,0.68,0,29,1,726,735,352
11,12006.8287,7.49E-25,3.22E-09,0.0919,0.4661,212.156,0.68,0,30,1,202,321,452
11,12007.623,1.71E-26,7.92E-10,0.071,0.4228,602.774,0.68,0,28,1,725,624,342
11,12007.6652,1.86E-25,4.30E-09,0.0939,0.484,383.843,0.68,0,28,1,532,431,445
11,12007.773,1.10E-25,6.15E-10,0.0945,0.4839,300.362,0.66,0,29,1,312,423,60
11,12009.745,3.20E-27,6.79E-10,0.0679,0.5321,927.744,0.68,0,29,1,735,744,62
11,12009.954,2.90E-26,3.83E-10,0.0754,0.4214,552.912,0.49,0,29,1,616,625,60
11,12013.665,1.24E-23,1.06E-07,0.0893,0.438,446.511,0.79,0,30,1,422,523,345
11,12013.667,5.54E-24,1.21E-07,0.0823,0.46,446.697,0.68,0,30,1,505,606,335
11,12013.891,1.50E-26,1.48E-10,0.1003,0.4643,70.091,0.68,0,28,1,221,202,62
11,12014.1462,1.66E-23,1.21E-07,0.0824,0.444,447.252,0.72,0,30,1,515,616,565
11,12015.326,4.60E-26,5.69E-09,0.0644,0.3841,816.694,0.68,0,30,1,716,735,62
11,12018.347,1.01E-25,3.30E-09,0.0654,0.3501,756.725,0.73,0,29,1,634,643,330
11,12018.579,2.80E-26,6.85E-09,0.0758,0.3283,982.912,0.68,0,30,1,827,826,62
11,12018.62635,1.58E-23,1.07E-07,0.0925,0.474,399.457,0.75,0,30,1,413,514,565
11,12019.42,1.00E-26,3.77E-10,0.0795,0.4568,542.906,0.64,0,29,1,606,615,62
11,12021.39375,6.88E-24,7.96E-08,0.087,0.44,508.812,0.64,0,30,1,431,532,555
11,12021.8256,7.40E-25,8.98E-09,0.071,0.433,552.912,0.68,0,30,1,606,625,452
11,12022.181,1.15E-25,1.65E-09,0.0861,0.4923,326.625,0.59,0,29,1,404,515,330
11,12022.755,3.00E-26,6.31E-10,0.0738,0.432,648.979,0.64,0,29,1,625,634,62
11,12023.252,5.90E-26,1.91E-10,0.0919,0.4661,136.762,0.68,0,28,1,422,303,62
11,12024.7894,2.29E-24,7.77E-08,0.0785,0.42,503.968,0.68,0,30,1,432,533,465
11,12025.621,8.20E-27,5.06E-10,0.0704,0.3741,610.114,0.68,0,29,1,533,542,62
11,12026.198,1.25E-25,1.57E-09,0.0979,0.4602,206.301,0.59,0,29,1,211,322,440
11,12026.237,1.30E-25,4.79E-09,0.0778,0.4291,503.968,0.68,0,28,1,634,533,62
11,12027.5578,2.37E-24,4.49E-08,0.0778,0.328,610.341,0.68,0,30,1,440,541,462
11,12027.5578,4.37E-24,9.67E-08,0.0891,0.447,416.209,0.63,0,30,1,423,524,445
11,12027.751,7.89E-25,4.48E-08,0.0778,0.344,610.114,0.68,0,30,1,441,542,452
11,12029.198,4.25E-25,8.22E-09,0.071,0.4228,648.979,0.68,0,30,1,615,634,442
11,12029.267,1.90E-25,9.79E-10,0.084,0.4845,325.348,0.64,0,29,1,414,505,60
11,12030.10985,3.85E-25,4.45E-09,0.0864,0.396,508.812,0.69,0,28,1,633,532,465
11,12030.206,1.41E-25,2.68E-09,0.0796,0.4107,610.341,0.73,0,29,1,532,541,342
11,12030.723,6.10E-27,6.53E-10,0.0855,0.4556,757.78,0.75,0,29,1,633,642,62
11,12030.909,1.49E-25,1.90E-09,0.0766,0.366,488.108,0.67,0,29,1,432,441,360
11,12031.837,1.80E-26,4.33E-10,0.0848,0.453,416.209,0.68,0,29,1,515,524,60
11,12032.196,4.29E-26,1.65E-09,0.0894,0.3482,488.134,0.69,0,29,1,431,440,310
11,12032.292,1.10E-26,7.90E-10,0.089,0.4619,931.237,0.68,0,29,1,734,743,62
11,12032.2988,2.55E-25,8.85E-09,0.071,0.4228,542.906,0.68,0,30,1,616,615,452
11,12032.547,8.60E-26,3.17E-09,0.0778,0.4291,503.968,0.68,0,30,1,514,533,62
11,12032.96,3.60E-27,1.81E-10,0.0899,0.4756,602.774,0.73,0,29,1,533,624,62
11,12033.858,5.59E-25,3.80E-09,0.09,0.5092,399.457,0.61,0,29,1,423,514,355
11,12034.636,2.70E-26,5.39E-10,0.0919,0.4661,285.219,0.68,0,30,1,312,331,62
11,12035.568,2.02E-25,1.55E-09,0.0828,0.4389,382.517,0.68,0,30,1,413,432,355
11,12037.043,2.10E-26,7.31E-10,0.0805,0.47,782.41,0.97,0,29,1,716,725,60
11,12037.515,2.33E-23,1.10E-07,0.0935,0.504,325.348,0.69,0,30,1,404,505,465
11,12037.599,1.10E-25,1.49E-09,0.1003,0.4643,136.164,0.68,0,30,1,101,220,62
11,12038.6573,8.41E-24,1.20E-07,0.0778,0.525,326.625,0.68,0,30,1,414,515,452
11,12038.693,1.60E-25,5.57E-09,0.0644,0.3841,782.41,0.68,0,28,1,826,725,62
11,12040.272,1.04E-25,1.29E-09,0.0993,0.5242,136.164,0.68,0,29,1,111,220,352
11,12040.887,1.70E-26,6.26E-10,0.0791,0.4255,503.968,0.68,0,29,1,524,533,62
11,12041.792,2.50E-26,7.17E-09,0.0525,0.285,1216.194,0.68,0,28,1,762,761,65
11,12041.797,8.40E-27,7.23E-09,0.0644,0.3841,1216.189,0.68,0,28,1,761,762,62
11,12043.99438,8.50E-26,1.64E-09,0.077,0.4228,648.979,0.37,0,28,1,735,634,545
11,12044.154,3.76E-25,8.31E-09,0.0761,0.427,416.209,0.68,0,30,1,505,524,365
11,12044.2248,5.50E-24,9.11E-08,0.0922,0.448,315.779,0.57,0,30,1,321,422,445
11,12044.36045,7.69E-24,1.05E-07,0.0967,0.454,275.497,0.71,0,30,1,312,413,555
11,12044.586,4.20E-26,5.18E-09,0.0644,0.3841,816.694,0.68,0,28,1,836,735,62
11,12044.75,6.84E-26,1.97E-08,0.0683,0.3009,1282.919,0.68,0,30,1,937,936,332
11,12044.951,1.90E-25,6.75E-10,0.0955,0.542,224.838,0.76,0,29,1,303,414,340
11,12045.616,5.60E-27,2.16E-11,0.0844,0.4389,224.838,0.68,0,28,1,431,414,62
11,12046.372,2.20E-26,9.50E-09,0.071,0.4228,1045.059,0.68,0,28,1,661,660,62
11,12046.372,6.80E-26,9.79E-09,0.0505,0.214,1045.058,0.68,0,28,1,660,661,65
11,12046.6966,1.36E-25,5.61E-10,0.1017,0.5152,134.902,0.7,0,29,1,110,221,440
